ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	LEXSTATIDS	ALIGNMENT
963	97_good	good	Baoding	Baoding Hlai	ɬeȵ1	ɬeȵ1	ɬ e ȵ *1/¹	hlai1239	1035	18.77	110.45		5 7 4 8	AXLT	LEN6	3	3.L.C 3.E.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	ɬeȵ*1/¹	0	378	378	ɬ e ȵ *1/¹
964	97_good	good	Zhongsha	Zhongsha Hlai	ɬin1	ɬin1	ɬ i n *1/¹	hlai1239	1035	15.83	114.33		5 7 4 8	AXLT	LIN6	10	10.L.C 10.I.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	ɬin*1/¹	0	378	378	ɬ i n *1/¹
965	97_good	good	Tongzha	Tongzha Hlai	ɬen1	ɬen1	ɬ e n *1/¹	hlai1239	1035	18.88	109.67		5 7 4 8	AXLT	LEN6	7	7.L.C 7.E.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	ɬen*1/¹	0	378	378	ɬ e n *1/¹
966	97_good	good	Qiandui	Quiandui Hlai	ɬen1	ɬen1	ɬ e n *1/¹	hlai1239	1035	18.91	110.04		5 7 4 8	AXLT	LEN6	6	6.L.C 6.E.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	ɬen*1/¹	0	378	378	ɬ e n *1/¹
967	97_good	good	Baocheng	Baocheng Hlai	ɬin1	ɬin1	ɬ i n *1/¹	hlai1239	1035	18.64	109.70		5 7 4 8	AXLT	LIN6	2	2.L.C 2.I.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	ɬin*1/¹	0	378	378	ɬ i n *1/¹
968	97_good	good	Gelong	Gelong	tθen1	tθen1	tθ e n *1/¹		1035	19.10	108.65		1 7 4 8	AXLT	TEN6	4	4.T.C 4.E.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	tθen*1/¹	0	378	378	tθ e n *1/¹
306	32_grease	grease	Xifang	Xifang Hlai	xui3	xui3	x ui *3/³	hlai1239	323	19.30	109.24		3 7 8	AXT	GY6	8	8.G.C 8.Y.V 8.6.T	1.6 3.0 1.0	xui*3/³	0	389	389	x - ui *3/³
307	32_grease	grease	Baisha	Baisha Hlai	xui3	xui3	x ui *3/³	hlai1239	323	18.65	108.72		3 7 8	AXT	GY6	1	1.G.C 1.Y.V 1.6.T	1.6 3.0 1.0	xui*3/³	0	389	389	x - ui *3/³
308	32_grease	grease	Yuanmen	Yuanmen Hlai	khui3	khui3	kʰ ui *3/³	hlai1239	323	19.11	109.54		1 7 8	AXT	KY6	9	9.K.C 9.Y.V 9.6.T	1.6 3.0 1.0	kʰui*3/³	0	389	389	kʰ - ui *3/³
309	32_grease	grease	Heitu	Heitu Hlai	ru:i3	ru:i3	r uːi *3/³	hlai1239	323	19.51	108.94		5 7 8	AXT	RY6	5	5.R.C 5.Y.V 5.6.T	1.6 3.0 1.0	ruːi*3/³	0	391	391	r uːi *3/³
310	32_grease	grease	Baoding	Baoding Hlai	gwei3	gwei3	g w ei *3/³	hlai1239	323	18.77	110.45		1 6 7 8	ACXT	KWE6	3	3.K.C 3.W.C 3.E.V 3.6.T	1.6 1.2 3.0 1.0	gwei*3/³	0	389	390	g w ei *3/³
311	32_grease	grease	Zhongsha	Zhongsha Hlai	gu:i3	gu:i3	g uːi *3/³	hlai1239	323	15.83	114.33		1 7 8	AXT	KY6	10	10.K.C 10.Y.V 10.6.T	1.6 3.0 1.0	guːi*3/³	0	389	389	g - uːi *3/³
312	32_grease	grease	Tongzha	Tongzha Hlai	gu:i6	gu:i6	g uːi *6/⁵¹	hlai1239	323	18.88	109.67		1 7 8	AXT	KY3	7	7.K.C 7.Y.V 7.3.T	1.6 3.0 1.0	guːi*6/⁵¹	0	389	389	g - uːi *6/⁵¹
313	32_grease	grease	Qiandui	Quiandui Hlai	hu:i6	hu:i6	h uːi *6/⁵¹	hlai1239	323	18.91	110.04		3 7 8	AXT	HY3	6	6.H.C 6.Y.V 6.3.T	1.6 3.0 1.0	huːi*6/⁵¹	0	390	389	h uːi *6/⁵¹
314	32_grease	grease	Baocheng	Baocheng Hlai	hu:i6	hu:i6	h uːi *6/⁵¹	hlai1239	323	18.64	109.70		3 7 8	AXT	HY3	2	2.H.C 2.Y.V 2.3.T	1.6 3.0 1.0	huːi*6/⁵¹	0	390	389	h uːi *6/⁵¹
859	88_green	green	Xifang	Xifang Hlai	khiu1	khiu1	kʰ iu *1/¹	hlai1239	1425	19.30	109.24		1 7 8	AXT	KI6	8	8.K.C 8.I.V 8.6.T	1.6 3.0 1.0	kʰiu*1/¹	0	399	399	kʰ iu *1/¹
860	88_green	green	Baisha	Baisha Hlai	khiu1	khiu1	kʰ iu *1/¹	hlai1239	1425	18.65	108.72		1 7 8	AXT	KI6	1	1.K.C 1.I.V 1.6.T	1.6 3.0 1.0	kʰiu*1/¹	0	399	399	kʰ iu *1/¹
861	88_green	green	Yuanmen	Yuanmen Hlai	khiu1	khiu1	kʰ iu *1/¹	hlai1239	1425	19.11	109.54		1 7 8	AXT	KI6	9	9.K.C 9.I.V 9.6.T	1.6 3.0 1.0	kʰiu*1/¹	0	399	399	kʰ iu *1/¹
862	88_green	green	Heitu	Heitu Hlai	khi:u1	khi:u1	kʰ iːu *1/¹	hlai1239	1425	19.51	108.94		1 7 8	AXT	KI6	5	5.K.C 5.I.V 5.6.T	1.6 3.0 1.0	kʰiːu*1/¹	0	399	399	kʰ iːu *1/¹
863	88_green	green	Baoding	Baoding Hlai	khi:u1	khi:u1	kʰ iːu *1/¹	hlai1239	1425	18.77	110.45		1 7 8	AXT	KI6	3	3.K.C 3.I.V 3.6.T	1.6 3.0 1.0	kʰiːu*1/¹	0	399	399	kʰ iːu *1/¹
864	88_green	green	Zhongsha	Zhongsha Hlai	khi:u1	khi:u1	kʰ iːu *1/¹	hlai1239	1425	15.83	114.33		1 7 8	AXT	KI6	10	10.K.C 10.I.V 10.6.T	1.6 3.0 1.0	kʰiːu*1/¹	0	399	399	kʰ iːu *1/¹
865	88_green	green	Tongzha	Tongzha Hlai	khi:u1	khi:u1	kʰ iːu *1/¹	hlai1239	1425	18.88	109.67		1 7 8	AXT	KI6	7	7.K.C 7.I.V 7.6.T	1.6 3.0 1.0	kʰiːu*1/¹	0	399	399	kʰ iːu *1/¹
866	88_green	green	Qiandui	Quiandui Hlai	khiu1	khiu1	kʰ iu *1/¹	hlai1239	1425	18.91	110.04		1 7 8	AXT	KI6	6	6.K.C 6.I.V 6.6.T	1.6 3.0 1.0	kʰiu*1/¹	0	399	399	kʰ iu *1/¹
867	88_green	green	Baocheng	Baocheng Hlai	khi:u1	khi:u1	kʰ iːu *1/¹	hlai1239	1425	18.64	109.70		1 7 8	AXT	KI6	2	2.K.C 2.I.V 2.6.T	1.6 3.0 1.0	kʰiːu*1/¹	0	399	399	kʰ iːu *1/¹
868	88_green	green	Gelong	Gelong	khiu1	khiu1	kʰ iu *1/¹		1425	19.10	108.65		1 7 8	AXT	KI6	4	4.K.C 4.I.V 4.6.T	1.6 3.0 1.0	kʰiu*1/¹	0	399	399	kʰ iu *1/¹
355	37_hair	hair	Xifang	Xifang Hlai	rom1	rom1	r o m *1/¹	hlai1239	1040	19.30	109.24		5 7 4 8	AXLT	RUM6	8	8.R.C 8.U.V 8.M.c 8.6.T	1.6 3.0 1.1 1.0	rom*1/¹	0	412	413	r o m *1/¹
356	37_hair	hair	Baisha	Baisha Hlai	ɱən4	ɱən4	ɱ ə n *4/⁴	hlai1239	1040	18.65	108.72		4 7 4 8	AXLT	MEN6	1	1.M.C 1.E.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	ɱən*4/⁴	0	410	410	ɱ ə n *4/⁴
357	37_hair	hair	Yuanmen	Yuanmen Hlai	ɗan5	ɗan5	ɗ a n *5/⁵	hlai1239	1040	19.11	109.54		1 7 4 8	AXLT	TAN6	9	9.T.C 9.A.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	ɗan*5/⁵	0	411	411	ɗ a n *5/⁵
358	37_hair	hair	Heitu	Heitu Hlai	nom1	nom1	n o m *1/¹	hlai1239	1040	19.51	108.94		4 7 4 8	AXLT	NUM6	5	5.N.C 5.U.V 5.M.c 5.6.T	1.6 3.0 1.1 1.0	nom*1/¹	0	412	413	n o m *1/¹
359	37_hair	hair	Baoding	Baoding Hlai	ɗan2	ɗan2	ɗ a n *2/²	hlai1239	1040	18.77	110.45		1 7 4 8	AXLT	TAN6	3	3.T.C 3.A.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	ɗan*2/²	0	411	411	ɗ a n *2/²
360	37_hair	hair	Zhongsha	Zhongsha Hlai	tom1	tom1	t o m *1/¹	hlai1239	1040	15.83	114.33		1 7 4 8	AXLT	TUM6	10	10.T.C 10.U.V 10.M.c 10.6.T	1.6 3.0 1.1 1.0	tom*1/¹	0	411	413	t o m *1/¹
361	37_hair	hair	Tongzha	Tongzha Hlai	ɗan5	ɗan5	ɗ a n *5/⁵	hlai1239	1040	18.88	109.67		1 7 4 8	AXLT	TAN6	7	7.T.C 7.A.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	ɗan*5/⁵	0	411	411	ɗ a n *5/⁵
362	37_hair	hair	Qiandui	Quiandui Hlai	ɗan5	ɗan5	ɗ a n *5/⁵	hlai1239	1040	18.91	110.04		1 7 4 8	AXLT	TAN6	6	6.T.C 6.A.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	ɗan*5/⁵	0	411	411	ɗ a n *5/⁵
363	37_hair	hair	Baocheng	Baocheng Hlai	ɗan5	ɗan5	ɗ a n *5/⁵	hlai1239	1040	18.64	109.70		1 7 4 8	AXLT	TAN6	2	2.T.C 2.A.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	ɗan*5/⁵	0	411	411	ɗ a n *5/⁵
364	37_hair	hair	Gelong	Gelong	ŋən1 // vau2 // tθok3	ŋən1	ŋ ə n *1/¹		1040	19.10	108.65		4 7 4 8	AXLT	NEN6	4	4.N.C 4.E.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	ŋən*1/¹	1	410	412	ŋ ə n *1/¹
365	37_hair	hair	Gelong	Gelong	ŋən1 // vau2 // tθok3	vau2	v au *2/²		1040	19.10	108.65		3 7 8	AXT	BA6	4	4.B.C 4.A.V 4.6.T	1.6 3.0 1.0	vau*2/²	0	413	414	v au *2/²
366	37_hair	hair	Gelong	Gelong	ŋən1 // vau2 // tθok3	tθok3	tθ o k *3/³		1040	19.10	108.65		1 7 1 8	AXLT	TUK6	4	4.T.C 4.U.V 4.K.c 4.6.T	1.6 3.0 1.1 1.0	tθok*3/³	0	411	415	tθ o k *3/³
469	48_hand	hand	Xifang	Xifang Hlai	meɯ1	meɯ1	m eɯ *1/¹	hlai1239	1277	19.30	109.24		4 7 8	AXT	ME6	8	8.M.C 8.E.V 8.6.T	1.6 3.0 1.0	meɯ*1/¹	1	423	423	m eɯ *1/¹
470	48_hand	hand	Baisha	Baisha Hlai	meɯ1	meɯ1	m eɯ *1/¹	hlai1239	1277	18.65	108.72		4 7 8	AXT	ME6	1	1.M.C 1.E.V 1.6.T	1.6 3.0 1.0	meɯ*1/¹	0	423	423	m eɯ *1/¹
471	48_hand	hand	Yuanmen	Yuanmen Hlai	meɯ4	meɯ4	m eɯ *4/⁴	hlai1239	1277	19.11	109.54		4 7 8	AXT	ME6	9	9.M.C 9.E.V 9.6.T	1.6 3.0 1.0	meɯ*4/⁴	0	423	423	m eɯ *4/⁴
472	48_hand	hand	Heitu	Heitu Hlai	meɯ1	meɯ1	m eɯ *1/¹	hlai1239	1277	19.51	108.94		4 7 8	AXT	ME6	5	5.M.C 5.E.V 5.6.T	1.6 3.0 1.0	meɯ*1/¹	0	423	423	m eɯ *1/¹
473	48_hand	hand	Baoding	Baoding Hlai	meɯ1	meɯ1	m eɯ *1/¹	hlai1239	1277	18.77	110.45		4 7 8	AXT	ME6	3	3.M.C 3.E.V 3.6.T	1.6 3.0 1.0	meɯ*1/¹	1	423	423	m eɯ *1/¹
474	48_hand	hand	Zhongsha	Zhongsha Hlai	meɯ1	meɯ1	m eɯ *1/¹	hlai1239	1277	15.83	114.33		4 7 8	AXT	ME6	10	10.M.C 10.E.V 10.6.T	1.6 3.0 1.0	meɯ*1/¹	1	423	423	m eɯ *1/¹
475	48_hand	hand	Tongzha	Tongzha Hlai	meɯ1	meɯ1	m eɯ *1/¹	hlai1239	1277	18.88	109.67		4 7 8	AXT	ME6	7	7.M.C 7.E.V 7.6.T	1.6 3.0 1.0	meɯ*1/¹	1	423	423	m eɯ *1/¹
476	48_hand	hand	Qiandui	Quiandui Hlai	meɯ4	meɯ4	m eɯ *4/⁴	hlai1239	1277	18.91	110.04		4 7 8	AXT	ME6	6	6.M.C 6.E.V 6.6.T	1.6 3.0 1.0	meɯ*4/⁴	1	423	423	m eɯ *4/⁴
477	48_hand	hand	Baocheng	Baocheng Hlai	meɯ1	meɯ1	m eɯ *1/¹	hlai1239	1277	18.64	109.70		4 7 8	AXT	ME6	2	2.M.C 2.E.V 2.6.T	1.6 3.0 1.0	meɯ*1/¹	1	423	423	m eɯ *1/¹
478	48_hand	hand	Gelong	Gelong	mou1	mou1	m ou *1/¹		1277	19.10	108.65		4 7 8	AXT	MU6	4	4.M.C 4.U.V 4.6.T	1.6 3.0 1.0	mou*1/¹	0	423	423	m ou *1/¹
367	38_head	head	Xifang	Xifang Hlai	ɣo3	ɣo3	ɣ o *3/³	hlai1239	1256	19.30	109.24		3 7 8	AXT	GU6	8	8.G.C 8.U.V 8.6.T	1.6 3.0 1.0	ɣo*3/³	0	436	436	ɣ - o *3/³
368	38_head	head	Baisha	Baisha Hlai	vo3	vo3	v o *3/³	hlai1239	1256	18.65	108.72		3 7 8	AXT	BU6	1	1.B.C 1.U.V 1.6.T	1.6 3.0 1.0	vo*3/³	0	434	434	v o *3/³
369	38_head	head	Yuanmen	Yuanmen Hlai	vo3	vo3	v o *3/³	hlai1239	1256	19.11	109.54		3 7 8	AXT	BU6	9	9.B.C 9.U.V 9.6.T	1.6 3.0 1.0	vo*3/³	0	434	434	v o *3/³
370	38_head	head	Heitu	Heitu Hlai	rau3	rau3	r au *3/³	hlai1239	1256	19.51	108.94		5 7 8	AXT	RA6	5	5.R.C 5.A.V 5.6.T	1.6 3.0 1.0	rau*3/³	0	437	437	r au *3/³
371	38_head	head	Baoding	Baoding Hlai	gwou3	gwou3	g w ou *3/³	hlai1239	1256	18.77	110.45		1 6 7 8	ACXT	KWU6	3	3.K.C 3.W.C 3.U.V 3.6.T	1.6 1.2 3.0 1.0	gwou*3/³	0	436	436	g w ou *3/³
372	38_head	head	Zhongsha	Zhongsha Hlai	gau3	gau3	g au *3/³	hlai1239	1256	15.83	114.33		1 7 8	AXT	KA6	10	10.K.C 10.A.V 10.6.T	1.6 3.0 1.0	gau*3/³	0	436	436	g - au *3/³
373	38_head	head	Tongzha	Tongzha Hlai	go6	go6	g o *6/⁵¹	hlai1239	1256	18.88	109.67		1 7 8	AXT	KU3	7	7.K.C 7.U.V 7.3.T	1.6 3.0 1.0	go*6/⁵¹	0	436	435	g - o *6/⁵¹
374	38_head	head	Qiandui	Quiandui Hlai	ho6	ho6	h o *6/⁵¹	hlai1239	1256	18.91	110.04		3 7 8	AXT	HU3	6	6.H.C 6.U.V 6.3.T	1.6 3.0 1.0	ho*6/⁵¹	0	435	435	h o *6/⁵¹
375	38_head	head	Baocheng	Baocheng Hlai	hɔ6	hɔ6	h ɔ *6/⁵¹	hlai1239	1256	18.64	109.70		3 7 8	AXT	HU3	2	2.H.C 2.U.V 2.3.T	1.6 3.0 1.0	hɔ*6/⁵¹	0	435	435	h ɔ *6/⁵¹
376	38_head	head	Gelong	Gelong	vau3	vau3	v au *3/³		1256	19.10	108.65		3 7 8	AXT	BA6	4	4.B.C 4.A.V 4.6.T	1.6 3.0 1.0	vau*3/³	0	434	434	v au *3/³
569	58_hear	hear	Xifang	Xifang Hlai	pleɯ1	pleɯ1	p l eɯ *1/¹	hlai1239	1408	19.30	109.24		1 5 7 8	ACXT	PLE6	8	8.P.C 8.L.C 8.E.V 8.6.T	1.6 1.2 3.0 1.0	pleɯ*1/¹	0	445	445	p l eɯ *1/¹
570	58_hear	hear	Baisha	Baisha Hlai	pleɯ1	pleɯ1	p l eɯ *1/¹	hlai1239	1408	18.65	108.72		1 5 7 8	ACXT	PLE6	1	1.P.C 1.L.C 1.E.V 1.6.T	1.6 1.2 3.0 1.0	pleɯ*1/¹	0	445	445	p l eɯ *1/¹
571	58_hear	hear	Yuanmen	Yuanmen Hlai	pleɯ1	pleɯ1	p l eɯ *1/¹	hlai1239	1408	19.11	109.54		1 5 7 8	ACXT	PLE6	9	9.P.C 9.L.C 9.E.V 9.6.T	1.6 1.2 3.0 1.0	pleɯ*1/¹	0	445	445	p l eɯ *1/¹
572	58_hear	hear	Heitu	Heitu Hlai	leɯ1	leɯ1	l eɯ *1/¹	hlai1239	1408	19.51	108.94		5 7 8	AXT	LE6	5	5.L.C 5.E.V 5.6.T	1.6 3.0 1.0	leɯ*1/¹	0	445	445	- l eɯ *1/¹
573	58_hear	hear	Baoding	Baoding Hlai	pleɯ1	pleɯ1	p l eɯ *1/¹	hlai1239	1408	18.77	110.45		1 5 7 8	ACXT	PLE6	3	3.P.C 3.L.C 3.E.V 3.6.T	1.6 1.2 3.0 1.0	pleɯ*1/¹	0	445	445	p l eɯ *1/¹
574	58_hear	hear	Zhongsha	Zhongsha Hlai	leɯ1	leɯ1	l eɯ *1/¹	hlai1239	1408	15.83	114.33		5 7 8	AXT	LE6	10	10.L.C 10.E.V 10.6.T	1.6 3.0 1.0	leɯ*1/¹	0	445	445	- l eɯ *1/¹
575	58_hear	hear	Tongzha	Tongzha Hlai	pleɯ1	pleɯ1	p l eɯ *1/¹	hlai1239	1408	18.88	109.67		1 5 7 8	ACXT	PLE6	7	7.P.C 7.L.C 7.E.V 7.6.T	1.6 1.2 3.0 1.0	pleɯ*1/¹	0	445	445	p l eɯ *1/¹
576	58_hear	hear	Qiandui	Quiandui Hlai	peɯ1	peɯ1	p eɯ *1/¹	hlai1239	1408	18.91	110.04		1 7 8	AXT	PE6	6	6.P.C 6.E.V 6.6.T	1.6 3.0 1.0	peɯ*1/¹	0	445	445	p - eɯ *1/¹
577	58_hear	hear	Baocheng	Baocheng Hlai	pleɯ1	pleɯ1	p l eɯ *1/¹	hlai1239	1408	18.64	109.70		1 5 7 8	ACXT	PLE6	2	2.P.C 2.L.C 2.E.V 2.6.T	1.6 1.2 3.0 1.0	pleɯ*1/¹	0	445	445	p l eɯ *1/¹
578	58_hear	hear	Gelong	Gelong	liəŋ5	liəŋ5	l i/j ə ŋ *5/⁵		1408	19.10	108.65		5 6 7 4 8	ACXLT	LJEN6	4	4.L.C 4.J.C 4.E.V 4.N.c 4.6.T	1.6 1.2 3.0 1.1 1.0	li/jəŋ*5/⁵	0	446	446	l i/j ə ŋ *5/⁵
509	52_heart	heart	Xifang	Xifang Hlai	ɬa:u3	ɬa:u3	ɬ aːu *3/³	hlai1239	1223	19.30	109.24		5 7 8	AXT	LA6	8	8.L.C 8.A.V 8.6.T	1.6 3.0 1.0	ɬaːu*3/³	0	456	456	ɬ aːu *3/³
510	52_heart	heart	Baisha	Baisha Hlai	ɬa:u3	ɬa:u3	ɬ aːu *3/³	hlai1239	1223	18.65	108.72		5 7 8	AXT	LA6	1	1.L.C 1.A.V 1.6.T	1.6 3.0 1.0	ɬaːu*3/³	0	456	456	ɬ aːu *3/³
511	52_heart	heart	Yuanmen	Yuanmen Hlai	ɬa:u3	ɬa:u3	ɬ aːu *3/³	hlai1239	1223	19.11	109.54		5 7 8	AXT	LA6	9	9.L.C 9.A.V 9.6.T	1.6 3.0 1.0	ɬaːu*3/³	0	456	456	ɬ aːu *3/³
512	52_heart	heart	Heitu	Heitu Hlai	tem3	tem3	t e m *3/³	hlai1239	1223	19.51	108.94		1 7 4 8	AXLT	TEM6	5	5.T.C 5.E.V 5.M.c 5.6.T	1.6 3.0 1.1 1.0	tem*3/³	0	457	457	t e m *3/³
513	52_heart	heart	Baoding	Baoding Hlai	ɬa:u3	ɬa:u3	ɬ aːu *3/³	hlai1239	1223	18.77	110.45		5 7 8	AXT	LA6	3	3.L.C 3.A.V 3.6.T	1.6 3.0 1.0	ɬaːu*3/³	0	456	456	ɬ aːu *3/³
514	52_heart	heart	Zhongsha	Zhongsha Hlai	ɬa:u3	ɬa:u3	ɬ aːu *3/³	hlai1239	1223	15.83	114.33		5 7 8	AXT	LA6	10	10.L.C 10.A.V 10.6.T	1.6 3.0 1.0	ɬaːu*3/³	0	456	456	ɬ aːu *3/³
515	52_heart	heart	Tongzha	Tongzha Hlai	ɬa:u3	ɬa:u3	ɬ aːu *3/³	hlai1239	1223	18.88	109.67		5 7 8	AXT	LA6	7	7.L.C 7.A.V 7.6.T	1.6 3.0 1.0	ɬaːu*3/³	0	456	456	ɬ aːu *3/³
516	52_heart	heart	Qiandui	Quiandui Hlai	ɬa:u3	ɬa:u3	ɬ aːu *3/³	hlai1239	1223	18.91	110.04		5 7 8	AXT	LA6	6	6.L.C 6.A.V 6.6.T	1.6 3.0 1.0	ɬaːu*3/³	0	456	456	ɬ aːu *3/³
517	52_heart	heart	Baocheng	Baocheng Hlai	ɬa:u3	ɬa:u3	ɬ aːu *3/³	hlai1239	1223	18.64	109.70		5 7 8	AXT	LA6	2	2.L.C 2.A.V 2.6.T	1.6 3.0 1.0	ɬaːu*3/³	0	456	456	ɬ aːu *3/³
518	52_heart	heart	Gelong	Gelong	tθem5	tθem5	tθ e m *5/⁵		1223	19.10	108.65		1 7 4 8	AXLT	TEM6	4	4.T.C 4.E.V 4.M.c 4.6.T	1.6 3.0 1.1 1.0	tθem*5/⁵	0	457	457	tθ e m *5/⁵
325	34_horn	horn	Xifang	Xifang Hlai	hau1	hau1	h au *1/¹	hlai1239	1393	19.30	109.24		3 7 8	AXT	HA6	8	8.H.C 8.A.V 8.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
326	34_horn	horn	Baisha	Baisha Hlai	hau1	hau1	h au *1/¹	hlai1239	1393	18.65	108.72		3 7 8	AXT	HA6	1	1.H.C 1.A.V 1.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
327	34_horn	horn	Yuanmen	Yuanmen Hlai	hau1	hau1	h au *1/¹	hlai1239	1393	19.11	109.54		3 7 8	AXT	HA6	9	9.H.C 9.A.V 9.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
328	34_horn	horn	Heitu	Heitu Hlai	hau1	hau1	h au *1/¹	hlai1239	1393	19.51	108.94		3 7 8	AXT	HA6	5	5.H.C 5.A.V 5.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
329	34_horn	horn	Baoding	Baoding Hlai	hau1	hau1	h au *1/¹	hlai1239	1393	18.77	110.45		3 7 8	AXT	HA6	3	3.H.C 3.A.V 3.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
330	34_horn	horn	Zhongsha	Zhongsha Hlai	hau1	hau1	h au *1/¹	hlai1239	1393	15.83	114.33		3 7 8	AXT	HA6	10	10.H.C 10.A.V 10.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
331	34_horn	horn	Tongzha	Tongzha Hlai	hau1	hau1	h au *1/¹	hlai1239	1393	18.88	109.67		3 7 8	AXT	HA6	7	7.H.C 7.A.V 7.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
332	34_horn	horn	Qiandui	Quiandui Hlai	hau1	hau1	h au *1/¹	hlai1239	1393	18.91	110.04		3 7 8	AXT	HA6	6	6.H.C 6.A.V 6.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
333	34_horn	horn	Baocheng	Baocheng Hlai	hau1	hau1	h au *1/¹	hlai1239	1393	18.64	109.70		3 7 8	AXT	HA6	2	2.H.C 2.A.V 2.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
334	34_horn	horn	Gelong	Gelong	hau1	hau1	h au *1/¹		1393	19.10	108.65		3 7 8	AXT	HA6	4	4.H.C 4.A.V 4.6.T	1.6 3.0 1.0	hau*1/¹	0	467	467	h au *1/¹
919	93b_hot	hot	Xifang	Xifang Hlai	fo3	fo3	f o *3/³	hlai1239	2272	19.30	109.24		3 7 8	AXT	BU6	8	8.B.C 8.U.V 8.6.T	1.6 3.0 1.0	fo*3/³	0	479	479	f o - *3/³
920	93b_hot	hot	Baisha	Baisha Hlai	tshit8	tshit8	tsʰ i t *8/⁵³	hlai1239	2272	18.65	108.72		2 7 1 8	AXLT	CIT3	1	1.C.C 1.I.V 1.T.c 1.3.T	1.6 3.0 1.1 1.0	tsʰit*8/⁵³	0	478	478	tsʰ i t *8/⁵³
921	93b_hot	hot	Yuanmen	Yuanmen Hlai	vut8	vut8	v u t *8/⁵³	hlai1239	2272	19.11	109.54		3 7 1 8	AXLT	BYT3	9	9.B.C 9.Y.V 9.T.c 9.3.T	1.6 3.0 1.1 1.0	vut*8/⁵³	0	479	481	v u t *8/⁵³
922	93b_hot	hot	Heitu	Heitu Hlai	tshau3	tshau3	tsʰ au *3/³	hlai1239	2272	19.51	108.94		2 7 8	AXT	CA6	5	5.C.C 5.A.V 5.6.T	1.6 3.0 1.0	tsʰau*3/³	0	480	480	tsʰ au *3/³
923	93b_hot	hot	Baoding	Baoding Hlai	fou3	fou3	f ou *3/³	hlai1239	2272	18.77	110.45		3 7 8	AXT	BU6	3	3.B.C 3.U.V 3.6.T	1.6 3.0 1.0	fou*3/³	0	479	479	f ou - *3/³
924	93b_hot	hot	Zhongsha	Zhongsha Hlai	tshau3	tshau3	tsʰ au *3/³	hlai1239	2272	15.83	114.33		2 7 8	AXT	CA6	10	10.C.C 10.A.V 10.6.T	1.6 3.0 1.0	tsʰau*3/³	0	480	480	tsʰ au *3/³
925	93b_hot	hot	Tongzha	Tongzha Hlai	ti:t7	ti:t7	t iː t *7/⁵²	hlai1239	2272	18.88	109.67		1 7 1 8	AXLT	TIT3	7	7.T.C 7.I.V 7.T.c 7.3.T	1.6 3.0 1.1 1.0	tiːt*7/⁵²	0	478	478	t iː t *7/⁵²
926	93b_hot	hot	Qiandui	Quiandui Hlai	ti:t7	ti:t7	t iː t *7/⁵²	hlai1239	2272	18.91	110.04		1 7 1 8	AXLT	TIT3	6	6.T.C 6.I.V 6.T.c 6.3.T	1.6 3.0 1.1 1.0	tiːt*7/⁵²	0	478	478	t iː t *7/⁵²
927	93b_hot	hot	Baocheng	Baocheng Hlai	ti:t7	ti:t7	t iː t *7/⁵²	hlai1239	2272	18.64	109.70		1 7 1 8	AXLT	TIT3	2	2.T.C 2.I.V 2.T.c 2.3.T	1.6 3.0 1.1 1.0	tiːt*7/⁵²	0	478	478	t iː t *7/⁵²
928	93b_hot	hot	Gelong	Gelong	fau3	fau3	f au *3/³		2272	19.10	108.65		3 7 8	AXT	BA6	4	4.B.C 4.A.V 4.6.T	1.6 3.0 1.0	fau*3/³	0	479	479	f au - *3/³
606	62_kill	kill	Xifang	Xifang Hlai	hau3	hau3	h au *3/³	hlai1239	1417	19.30	109.24		3 7 8	AXT	HA6	8	8.H.C 8.A.V 8.6.T	1.6 3.0 1.0	hau*3/³	0	489	489	h au *3/³
